Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,017,Oklahoma,Alfalfa County,Oklahoma,Canadian County,14,21,0,23,14,21,14,21,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,019,Oklahoma,Alfalfa County,Oklahoma,Carter County,14,20,8,13,6,24,22,23,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,027,Oklahoma,Alfalfa County,Oklahoma,Cleveland County,15,21,5,9,10,25,20,21,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,031,Oklahoma,Alfalfa County,Oklahoma,Comanche County,48,30,3,6,45,31,51,31,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,035,Oklahoma,Alfalfa County,Oklahoma,Craig County,0,14,6,13,-6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,037,Oklahoma,Alfalfa County,Oklahoma,Creek County,0,14,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,039,Oklahoma,Alfalfa County,Oklahoma,Custer County,4,6,8,14,-4,16,12,15,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,047,Oklahoma,Alfalfa County,Oklahoma,Garfield County,59,51,136,106,-77,118,195,117,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,051,Oklahoma,Alfalfa County,Oklahoma,Grady County,11,16,0,23,11,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,053,Oklahoma,Alfalfa County,Oklahoma,Grant County,18,17,10,13,8,21,28,22,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,063,Oklahoma,Alfalfa County,Oklahoma,Hughes County,25,22,10,14,15,23,35,29,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,079,Oklahoma,Alfalfa County,Oklahoma,Le Flore County,0,14,16,31,-16,31,16,31,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,081,Oklahoma,Alfalfa County,Oklahoma,Lincoln County,10,19,0,21,10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,085,Oklahoma,Alfalfa County,Oklahoma,Love County,5,10,0,14,5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,089,Oklahoma,Alfalfa County,Oklahoma,McCurtain County,0,14,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,093,Oklahoma,Alfalfa County,Oklahoma,Major County,27,27,1,2,26,27,28,26,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,097,Oklahoma,Alfalfa County,Oklahoma,Mayes County,0,14,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,101,Oklahoma,Alfalfa County,Oklahoma,Muskogee County,9,13,0,23,9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,103,Oklahoma,Alfalfa County,Oklahoma,Noble County,10,15,0,16,10,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,107,Oklahoma,Alfalfa County,Oklahoma,Okfuskee County,0,14,22,27,-22,27,22,27,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,109,Oklahoma,Alfalfa County,Oklahoma,Oklahoma County,80,58,33,29,47,67,113,62,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,113,Oklahoma,Alfalfa County,Oklahoma,Osage County,37,30,0,21,37,30,37,30,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,119,Oklahoma,Alfalfa County,Oklahoma,Payne County,4,6,5,10,-1,12,9,11,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,121,Oklahoma,Alfalfa County,Oklahoma,Pittsburg County,3,7,0,21,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,125,Oklahoma,Alfalfa County,Oklahoma,Pottawatomie County,20,27,0,23,20,27,20,27,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,139,Oklahoma,Alfalfa County,Oklahoma,Texas County,0,14,13,26,-13,26,13,26,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,143,Oklahoma,Alfalfa County,Oklahoma,Tulsa County,25,26,0,23,25,26,25,26,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,151,Oklahoma,Alfalfa County,Oklahoma,Woods County,23,17,118,128,-95,126,141,131,,,,,,,,,,,,,,,,,,,,,,,,
040,003,040,153,Oklahoma,Alfalfa County,Oklahoma,Woodward County,1,3,8,17,-7,17,9,18,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,085,Oklahoma,Alfalfa County,Texas,Collin County,6,12,0,30,6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,201,Oklahoma,Alfalfa County,Texas,Harris County,4,8,0,30,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,225,Oklahoma,Alfalfa County,Texas,Houston County,0,14,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,251,Oklahoma,Alfalfa County,Texas,Johnson County,21,30,0,30,21,30,21,30,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,291,Oklahoma,Alfalfa County,Texas,Liberty County,5,11,0,30,5,11,5,11,,,,,,,,,,,,,,,,,,,,,,,,
040,003,048,355,Oklahoma,Alfalfa County,Texas,Nueces County,0,14,33,55,-33,55,33,55,,,,,,,,,,,,,,,,,,,,,,,,
040,003,051,550,Oklahoma,Alfalfa County,Virginia,Chesapeake city,4,6,0,29,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
040,005,004,019,Oklahoma,Atoka County,Arizona,Pima County,3,5,0,30,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
040,005,005,061,Oklahoma,Atoka County,Arkansas,Howard County,12,19,0,19,12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
040,005,006,065,Oklahoma,Atoka County,California,Riverside County,2,3,0,29,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
040,005,008,003,Oklahoma,Atoka County,Colorado,Alamosa County,1,2,0,19,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
040,005,008,041,Oklahoma,Atoka County,Colorado,El Paso County,3,5,0,28,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
040,005,012,063,Oklahoma,Atoka County,Florida,Jackson County,9,14,0,29,9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
040,005,012,071,Oklahoma,Atoka County,Florida,Lee County,8,13,0,32,8,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,
040,005,013,039,Oklahoma,Atoka County,Georgia,Camden County,2,5,0,31,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
040,005,017,003,Oklahoma,Atoka County,Illinois,Alexander County,11,15,0,16,11,15,11,15,,,,,,,,,,,,,,,,,,,,,,,,
040,005,020,173,Oklahoma,Atoka County,Kansas,Sedgwick County,13,20,0,24,13,20,13,20,,,,,,,,,,,,,,,,,,,,,,,,
040,005,020,175,Oklahoma,Atoka County,Kansas,Seward County,2,5,0,19,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
040,005,024,510,Oklahoma,Atoka County,Maryland,Baltimore city,18,19,0,29,18,19,18,19,,,,,,,,,,,,,,,,,,,,,,,,
040,005,026,055,Oklahoma,Atoka County,Michigan,Grand Traverse County,5,7,0,24,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
040,005,029,095,Oklahoma,Atoka County,Missouri,Jackson County,3,5,0,26,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,
040,005,039,161,Oklahoma,Atoka County,Ohio,Van Wert County,5,7,0,21,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,003,Oklahoma,Atoka County,Oklahoma,Alfalfa County,23,25,4,9,19,26,27,26,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,009,Oklahoma,Atoka County,Oklahoma,Beckham County,0,16,14,21,-14,21,14,21,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,011,Oklahoma,Atoka County,Oklahoma,Blaine County,0,16,23,22,-23,22,23,22,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,013,Oklahoma,Atoka County,Oklahoma,Bryan County,147,63,215,133,-68,152,362,141,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,015,Oklahoma,Atoka County,Oklahoma,Caddo County,12,16,7,13,5,20,19,21,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,017,Oklahoma,Atoka County,Oklahoma,Canadian County,5,11,0,23,5,11,5,11,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,019,Oklahoma,Atoka County,Oklahoma,Carter County,10,14,3,7,7,17,13,15,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,021,Oklahoma,Atoka County,Oklahoma,Cherokee County,0,16,13,23,-13,23,13,23,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,023,Oklahoma,Atoka County,Oklahoma,Choctaw County,35,42,20,24,15,49,55,47,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,027,Oklahoma,Atoka County,Oklahoma,Cleveland County,102,64,51,49,51,77,153,85,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,029,Oklahoma,Atoka County,Oklahoma,Coal County,7,10,23,17,-16,20,30,20,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,031,Oklahoma,Atoka County,Oklahoma,Comanche County,78,45,52,36,26,60,130,55,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,033,Oklahoma,Atoka County,Oklahoma,Cotton County,0,16,22,29,-22,29,22,29,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,035,Oklahoma,Atoka County,Oklahoma,Craig County,12,23,0,16,12,23,12,23,,,,,,,,,,,,,,,,,,,,,,,,
040,005,040,037,Oklahoma,Atoka County,Oklahoma,Creek County,5,11,22,24,-17,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,
