Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,075,Colorado,Adams County,Colorado,Logan County,27,32,68,67,-41,75,95,74,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,077,Colorado,Adams County,Colorado,Mesa County,82,61,255,161,-173,175,337,170,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,081,Colorado,Adams County,Colorado,Moffat County,0,28,54,69,-54,69,54,69,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,083,Colorado,Adams County,Colorado,Montezuma County,20,39,13,21,7,45,33,44,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,085,Colorado,Adams County,Colorado,Montrose County,24,40,76,89,-52,97,100,98,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,087,Colorado,Adams County,Colorado,Morgan County,13,22,407,206,-394,206,420,208,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,089,Colorado,Adams County,Colorado,Otero County,22,33,34,29,-12,44,56,43,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,093,Colorado,Adams County,Colorado,Park County,40,50,22,22,18,54,62,54,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,095,Colorado,Adams County,Colorado,Phillips County,0,28,11,16,-11,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,097,Colorado,Adams County,Colorado,Pitkin County,0,28,5,11,-5,11,5,11,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,099,Colorado,Adams County,Colorado,Prowers County,68,63,32,32,36,70,100,72,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,101,Colorado,Adams County,Colorado,Pueblo County,440,261,148,91,292,284,588,268,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,103,Colorado,Adams County,Colorado,Rio Blanco County,0,28,9,20,-9,20,9,20,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,105,Colorado,Adams County,Colorado,Rio Grande County,58,91,27,33,31,95,85,98,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,107,Colorado,Adams County,Colorado,Routt County,158,189,10,23,148,186,168,195,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,109,Colorado,Adams County,Colorado,Saguache County,0,28,38,33,-38,33,38,33,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,111,Colorado,Adams County,Colorado,San Juan County,31,36,0,12,31,36,31,36,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,113,Colorado,Adams County,Colorado,San Miguel County,0,28,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,115,Colorado,Adams County,Colorado,Sedgwick County,0,28,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,117,Colorado,Adams County,Colorado,Summit County,0,28,32,48,-32,48,32,48,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,119,Colorado,Adams County,Colorado,Teller County,19,22,0,22,19,22,19,22,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,121,Colorado,Adams County,Colorado,Washington County,0,28,28,37,-28,37,28,37,,,,,,,,,,,,,,,,,,,,,,,,
008,001,008,123,Colorado,Adams County,Colorado,Weld County,"1,592",380,"2,604",622,"-1,012",618,"4,196",825,,,,,,,,,,,,,,,,,,,,,,,,
008,001,009,001,Colorado,Adams County,Connecticut,Fairfield County,9,17,41,68,-32,68,50,72,,,,,,,,,,,,,,,,,,,,,,,,
008,001,009,003,Colorado,Adams County,Connecticut,Hartford County,52,79,0,28,52,79,52,79,,,,,,,,,,,,,,,,,,,,,,,,
008,001,009,005,Colorado,Adams County,Connecticut,Litchfield County,83,81,0,28,83,81,83,81,,,,,,,,,,,,,,,,,,,,,,,,
