Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
049,005,004,013,Utah,Cache County,Arizona,Maricopa County,45,37,130,155,-85,157,175,161,,,,,,,,,,,,,,,,,,,,,,,,
049,005,004,015,Utah,Cache County,Arizona,Mohave County,61,73,28,50,33,91,89,86,,,,,,,,,,,,,,,,,,,,,,,,
049,005,004,017,Utah,Cache County,Arizona,Navajo County,8,11,0,30,8,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,
049,005,004,019,Utah,Cache County,Arizona,Pima County,69,107,38,61,31,124,107,123,,,,,,,,,,,,,,,,,,,,,,,,
049,005,004,021,Utah,Cache County,Arizona,Pinal County,9,15,0,30,9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,001,Utah,Cache County,California,Alameda County,48,77,12,19,36,79,60,79,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,015,Utah,Cache County,California,Del Norte County,24,38,0,23,24,38,24,38,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,019,Utah,Cache County,California,Fresno County,5,10,0,29,5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,025,Utah,Cache County,California,Imperial County,0,27,15,25,-15,25,15,25,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,029,Utah,Cache County,California,Kern County,35,42,26,41,9,60,61,58,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,037,Utah,Cache County,California,Los Angeles County,363,322,97,70,266,331,460,328,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,053,Utah,Cache County,California,Monterey County,18,30,0,29,18,30,18,30,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,057,Utah,Cache County,California,Nevada County,5,8,0,29,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
049,005,006,059,Utah,Cache County,California,Orange County,17,21,0,29,17,21,17,21,,,,,,,,,,,,,,,,,,,,,,,,
