Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
024,001,040,109,Maryland,Allegany County,Oklahoma,Oklahoma County,10,19,0,23,10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
024,001,040,143,Maryland,Allegany County,Oklahoma,Tulsa County,0,29,15,24,-15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
024,001,041,003,Maryland,Allegany County,Oregon,Benton County,0,29,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
024,001,041,019,Maryland,Allegany County,Oregon,Douglas County,0,29,68,98,-68,98,68,98,,,,,,,,,,,,,,,,,,,,,,,,
024,001,041,071,Maryland,Allegany County,Oregon,Yamhill County,10,20,0,28,10,20,10,20,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,001,Maryland,Allegany County,Pennsylvania,Adams County,0,29,7,13,-7,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,003,Maryland,Allegany County,Pennsylvania,Allegheny County,21,25,11,18,10,31,32,31,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,007,Maryland,Allegany County,Pennsylvania,Beaver County,0,29,10,16,-10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,009,Maryland,Allegany County,Pennsylvania,Bedford County,46,43,122,45,-76,61,168,62,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,013,Maryland,Allegany County,Pennsylvania,Blair County,11,17,0,24,11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,015,Maryland,Allegany County,Pennsylvania,Bradford County,0,29,4,5,-4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,019,Maryland,Allegany County,Pennsylvania,Butler County,6,9,0,24,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,021,Maryland,Allegany County,Pennsylvania,Cambria County,0,29,87,110,-87,110,87,110,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,027,Maryland,Allegany County,Pennsylvania,Centre County,0,29,91,104,-91,104,91,104,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,031,Maryland,Allegany County,Pennsylvania,Clarion County,0,29,47,74,-47,74,47,74,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,043,Maryland,Allegany County,Pennsylvania,Dauphin County,0,29,4,4,-4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,051,Maryland,Allegany County,Pennsylvania,Fayette County,23,36,0,24,23,36,23,36,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,055,Maryland,Allegany County,Pennsylvania,Franklin County,0,29,43,56,-43,56,43,56,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,061,Maryland,Allegany County,Pennsylvania,Huntingdon County,0,29,9,13,-9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,063,Maryland,Allegany County,Pennsylvania,Indiana County,18,29,0,24,18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,071,Maryland,Allegany County,Pennsylvania,Lancaster County,26,38,0,24,26,38,26,38,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,083,Maryland,Allegany County,Pennsylvania,McKean County,10,19,0,22,10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,111,Maryland,Allegany County,Pennsylvania,Somerset County,91,72,31,23,60,76,122,75,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,119,Maryland,Allegany County,Pennsylvania,Union County,38,35,0,22,38,35,38,35,,,,,,,,,,,,,,,,,,,,,,,,
024,001,042,133,Maryland,Allegany County,Pennsylvania,York County,23,30,8,13,15,31,31,35,,,,,,,,,,,,,,,,,,,,,,,,
024,001,045,069,Maryland,Allegany County,South Carolina,Marlboro County,11,20,0,24,11,20,11,20,,,,,,,,,,,,,,,,,,,,,,,,
024,001,047,059,Maryland,Allegany County,Tennessee,Greene County,55,73,0,29,55,73,55,73,,,,,,,,,,,,,,,,,,,,,,,,
024,001,048,131,Maryland,Allegany County,Texas,Duval County,0,29,8,15,-8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
024,001,048,201,Maryland,Allegany County,Texas,Harris County,0,29,143,152,-143,152,143,152,,,,,,,,,,,,,,,,,,,,,,,,
024,001,048,453,Maryland,Allegany County,Texas,Travis County,106,115,0,30,106,115,106,115,,,,,,,,,,,,,,,,,,,,,,,,
