Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
022,003,006,095,Louisiana,Allen Parish,California,Solano County,0,22,9,17,-9,17,9,17,,,,,,,,,,,,,,,,,,,,,,,,
022,003,010,005,Louisiana,Allen Parish,Delaware,Sussex County,0,22,16,27,-16,27,16,27,,,,,,,,,,,,,,,,,,,,,,,,
022,003,012,031,Louisiana,Allen Parish,Florida,Duval County,9,16,0,32,9,16,9,16,,,,,,,,,,,,,,,,,,,,,,,,
022,003,012,033,Louisiana,Allen Parish,Florida,Escambia County,8,15,0,32,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,012,086,Louisiana,Allen Parish,Florida,Miami-Dade County,23,20,0,32,23,20,23,20,,,,,,,,,,,,,,,,,,,,,,,,
022,003,012,087,Louisiana,Allen Parish,Florida,Monroe County,22,26,0,32,22,26,22,26,,,,,,,,,,,,,,,,,,,,,,,,
022,003,013,121,Louisiana,Allen Parish,Georgia,Fulton County,24,33,0,31,24,33,24,33,,,,,,,,,,,,,,,,,,,,,,,,
022,003,013,305,Louisiana,Allen Parish,Georgia,Wayne County,8,15,16,20,-8,25,24,25,,,,,,,,,,,,,,,,,,,,,,,,
022,003,015,003,Louisiana,Allen Parish,Hawaii,Honolulu County,0,22,12,20,-12,20,12,20,,,,,,,,,,,,,,,,,,,,,,,,
022,003,016,085,Louisiana,Allen Parish,Idaho,Valley County,5,8,0,16,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
022,003,017,097,Louisiana,Allen Parish,Illinois,Lake County,0,22,34,56,-34,56,34,56,,,,,,,,,,,,,,,,,,,,,,,,
022,003,017,199,Louisiana,Allen Parish,Illinois,Williamson County,9,16,0,27,9,16,9,16,,,,,,,,,,,,,,,,,,,,,,,,
022,003,020,045,Louisiana,Allen Parish,Kansas,Douglas County,8,12,0,24,8,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,
022,003,021,147,Louisiana,Allen Parish,Kentucky,McCreary County,0,22,26,34,-26,34,26,34,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,001,Louisiana,Allen Parish,Louisiana,Acadia Parish,85,84,0,28,85,84,85,84,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,007,Louisiana,Allen Parish,Louisiana,Assumption Parish,0,22,8,13,-8,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,009,Louisiana,Allen Parish,Louisiana,Avoyelles Parish,35,34,22,23,13,38,57,42,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,011,Louisiana,Allen Parish,Louisiana,Beauregard Parish,22,25,265,270,-243,271,287,272,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,017,Louisiana,Allen Parish,Louisiana,Caddo Parish,22,37,3,6,19,37,25,37,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,019,Louisiana,Allen Parish,Louisiana,Calcasieu Parish,149,98,168,129,-19,150,317,172,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,023,Louisiana,Allen Parish,Louisiana,Cameron Parish,2,4,0,17,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,025,Louisiana,Allen Parish,Louisiana,Catahoula Parish,0,22,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,027,Louisiana,Allen Parish,Louisiana,Claiborne Parish,13,17,14,12,-1,22,27,20,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,029,Louisiana,Allen Parish,Louisiana,Concordia Parish,0,22,17,20,-17,20,17,20,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,031,Louisiana,Allen Parish,Louisiana,De Soto Parish,7,12,0,22,7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,033,Louisiana,Allen Parish,Louisiana,East Baton Rouge Parish,47,36,212,276,-165,278,259,278,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,035,Louisiana,Allen Parish,Louisiana,East Carroll Parish,12,15,0,17,12,15,12,15,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,037,Louisiana,Allen Parish,Louisiana,East Feliciana Parish,4,7,5,8,-1,11,9,11,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,039,Louisiana,Allen Parish,Louisiana,Evangeline Parish,54,43,135,158,-81,169,189,159,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,041,Louisiana,Allen Parish,Louisiana,Franklin Parish,5,7,0,22,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,045,Louisiana,Allen Parish,Louisiana,Iberia Parish,0,22,136,205,-136,205,136,205,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,047,Louisiana,Allen Parish,Louisiana,Iberville Parish,42,32,3,5,39,33,45,31,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,049,Louisiana,Allen Parish,Louisiana,Jackson Parish,9,16,4,7,5,17,13,18,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,051,Louisiana,Allen Parish,Louisiana,Jefferson Parish,22,21,35,40,-13,44,57,46,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,053,Louisiana,Allen Parish,Louisiana,Jefferson Davis Parish,177,136,434,418,-257,475,611,401,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,057,Louisiana,Allen Parish,Louisiana,Lafourche Parish,6,10,0,28,6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
022,003,022,063,Louisiana,Allen Parish,Louisiana,Livingston Parish,1,4,0,28,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
