Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,053,Michigan,Alger County,Michigan,Gogebic County,19,21,2,5,17,21,21,22,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,057,Michigan,Alger County,Michigan,Gratiot County,35,38,5,9,30,39,40,40,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,061,Michigan,Alger County,Michigan,Houghton County,3,7,20,20,-17,21,23,22,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,065,Michigan,Alger County,Michigan,Ingham County,13,15,44,51,-31,52,57,53,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,067,Michigan,Alger County,Michigan,Ionia County,54,33,11,17,43,34,65,39,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,069,Michigan,Alger County,Michigan,Iosco County,39,49,0,19,39,49,39,49,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,071,Michigan,Alger County,Michigan,Iron County,0,15,6,12,-6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,073,Michigan,Alger County,Michigan,Isabella County,0,15,10,14,-10,14,10,14,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,075,Michigan,Alger County,Michigan,Jackson County,34,28,5,10,29,28,39,31,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,081,Michigan,Alger County,Michigan,Kent County,12,14,10,16,2,22,22,21,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,091,Michigan,Alger County,Michigan,Lenawee County,6,9,0,24,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,095,Michigan,Alger County,Michigan,Luce County,48,33,8,8,40,36,56,32,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,099,Michigan,Alger County,Michigan,Macomb County,52,36,0,24,52,36,52,36,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,101,Michigan,Alger County,Michigan,Manistee County,20,23,12,14,8,27,32,27,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,103,Michigan,Alger County,Michigan,Marquette County,125,60,120,88,5,100,245,112,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,117,Michigan,Alger County,Michigan,Montcalm County,15,20,0,24,15,20,15,20,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,121,Michigan,Alger County,Michigan,Muskegon County,14,21,15,12,-1,27,29,22,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,125,Michigan,Alger County,Michigan,Oakland County,11,12,0,24,11,12,11,12,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,137,Michigan,Alger County,Michigan,Otsego County,0,15,3,4,-3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,139,Michigan,Alger County,Michigan,Ottawa County,27,39,0,24,27,39,27,39,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,145,Michigan,Alger County,Michigan,Saginaw County,0,15,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,153,Michigan,Alger County,Michigan,Schoolcraft County,0,15,17,28,-17,28,17,28,,,,,,,,,,,,,,,,,,,,,,,,
026,003,026,163,Michigan,Alger County,Michigan,Wayne County,31,34,87,85,-56,92,118,92,,,,,,,,,,,,,,,,,,,,,,,,
026,003,027,053,Michigan,Alger County,Minnesota,Hennepin County,1,4,0,20,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,
026,003,037,085,Michigan,Alger County,North Carolina,Harnett County,0,15,34,58,-34,58,34,58,,,,,,,,,,,,,,,,,,,,,,,,
026,003,039,023,Michigan,Alger County,Ohio,Clark County,0,15,24,28,-24,28,24,28,,,,,,,,,,,,,,,,,,,,,,,,
026,003,039,035,Michigan,Alger County,Ohio,Cuyahoga County,7,16,0,27,7,16,7,16,,,,,,,,,,,,,,,,,,,,,,,,
